# Realistic Open Star Cluster (Plummer sphere + Kroupa IMF)
# Each particle has its own distinct physical mass sampled from Kroupa IMF
# name,mass,x,y,z,vx,vy,vz
star_8914,0.706306,-3.32831,-0.42672,5.42430,-0.01225,-0.07286,0.31380
star_8915,21.627802,-12.21856,-2.92638,2.73907,-0.13356,-0.08348,-0.12667
star_8916,4.140003,21.88286,-6.89450,13.54115,0.10088,-0.27052,0.03909
star_8917,0.013322,-3.47700,12.23597,8.14391,0.14465,-0.37195,-0.05094
star_8918,1.515072,-62.84689,27.58050,-72.72953,0.07845,-0.10535,0.04182
star_8919,7.282854,-1.20353,1.25716,-2.65384,-0.07405,0.22737,-0.01035
star_8920,2.114966,-4.74990,-12.83940,0.58315,-0.07779,0.03746,0.03730
star_8921,0.737646,2.07632,2.60928,2.55826,0.16713,0.16318,0.23524
star_8922,0.526770,-6.09504,4.37212,0.16432,-0.00026,-0.00127,0.00398
star_8923,38.593209,-5.77678,-1.90772,3.72420,-0.27049,0.57173,-0.23765
star_8924,1.047640,-2.43909,-7.14447,8.73512,-0.47875,0.31355,-0.24045
star_8925,1.099258,4.37979,0.61919,-3.35884,0.19175,0.18355,-0.15743
star_8926,146.273319,0.23761,1.25987,0.02023,0.05611,0.33937,0.22063
star_8927,5.313754,6.17139,7.86861,5.13251,0.08692,0.02148,0.48886
star_8928,0.643075,2.26873,6.89808,-11.64623,0.34424,0.31029,-0.06103
star_8929,1.034567,4.38722,-1.49071,-2.07531,-0.12840,0.25733,-0.07238
star_8930,0.726821,-11.50740,16.09964,7.48816,-0.31459,-0.00274,0.17154
star_8931,1.049309,3.03522,4.47571,-1.42898,-0.02745,-0.03356,-0.08506
star_8932,323468.529828,0.55347,-4.03783,4.54034,-0.02238,-0.08278,-0.13864
star_8933,0.825186,-11.37793,-39.27755,-37.39455,0.12623,-0.18768,-0.11435
star_8934,1.874043,0.69456,3.30658,0.11179,-0.01325,0.14551,0.19799
star_8935,0.057777,2.35069,-0.80671,-4.06612,-0.19161,-0.30685,0.14200
star_8936,0.515919,-1.46174,-0.20371,-3.62200,-0.08910,-0.04158,-0.01987
star_8937,22.144237,-1.46153,0.24730,2.53226,0.06940,0.02987,0.03383
star_8938,0.955079,-0.50336,2.31486,1.39580,-0.41815,0.21349,0.31865
star_8939,3762.232798,6.77034,-4.73685,4.17701,0.42961,0.14672,0.47740
star_8940,0.015634,0.44173,3.79133,2.43539,0.04836,0.10026,-0.06421
star_8941,0.541342,-0.10401,1.95035,-0.03043,-0.43047,-0.14922,-0.10986
star_8942,1.377900,1.82681,-5.08208,3.45061,0.14106,-0.08627,0.52659
star_8943,0.014942,7.09143,-6.73690,8.16112,0.45219,0.19092,-0.06636
star_8944,223125.329143,2.11847,3.06228,-1.43037,0.75317,-0.22579,0.37910
star_8945,0.038403,-4.52030,4.54487,5.99198,0.08928,0.07668,-0.38804
star_8946,1.213719,12.54143,6.10316,-1.54915,0.02457,0.00116,-0.01582
star_8947,1.546434,1.94667,5.68650,-4.24644,0.00744,-0.56180,-0.35148
star_8948,12943.513194,-1.26663,-1.38912,-1.22181,-0.00233,-0.10466,0.25702
star_8949,0.571644,5.84398,1.27934,2.24318,-0.12992,0.23230,-0.04496
star_8950,0.073179,0.74575,5.01550,-0.95740,-0.13359,-0.19211,0.35200
star_8951,0.691926,3.00730,-2.37238,-2.52768,-0.54236,0.46494,-0.08806
star_8952,0.779053,0.89113,0.25068,-2.12035,0.15706,0.31308,0.28294
star_8953,0.824392,-1.06771,0.81731,-1.49812,0.34256,0.01902,-0.44628
star_8954,5.963349,-3.00400,-0.81878,4.88897,0.12167,-0.12596,0.21930
star_8955,1.696421,0.34772,3.24161,1.68440,-0.00010,-0.00215,-0.00379
star_8956,1.078218,3.23034,-0.18472,1.60721,0.31874,0.40927,-0.01855
star_8957,0.625426,-0.09349,2.10719,-2.24703,0.01019,-0.00453,-0.00787
star_8958,0.715460,5.40183,-0.66818,0.32622,0.22988,-0.04296,-0.74170
star_8959,10.185267,0.55993,-2.73443,3.67758,0.19728,-0.23657,0.08404
star_8960,2.449118,-1.69102,-1.36966,1.30090,-0.05296,-0.08509,-0.07546
star_8961,1.803830,-1.01099,2.28839,-3.45072,0.19043,-0.72796,0.28593
star_8962,1.385654,-3.75748,-0.64035,-12.64217,-0.02113,-0.34261,0.14793
star_8963,0.673274,-1.01650,1.15821,1.70067,-0.03371,-0.44424,0.50824
star_8964,2.958566,-2.15069,5.88614,6.31632,-0.04578,-0.08717,-0.04303
star_8965,13716.091606,-5.23179,1.34097,-1.33347,0.61025,0.12026,0.51731
star_8966,0.927235,0.82039,2.98056,-0.61421,-0.08959,0.08761,0.00074
star_8967,5.581888,2.20359,1.93720,-5.34065,0.05334,-0.03102,0.50125
star_8968,0.866394,7.00970,-1.33274,-0.75770,-0.24809,0.07374,-0.36165
star_8969,0.058846,-0.88386,-3.13604,-0.56962,0.72123,-0.33098,-0.18805
star_8970,1.166459,-1.44249,-1.92763,2.02824,0.14164,-0.16930,0.05109
star_8971,0.071261,5.75890,3.17348,-21.82273,-0.02222,-0.25203,0.35659
star_8972,1.827119,2.02131,3.57383,-2.93950,0.34941,-0.27627,0.00244
star_8973,4535.482926,-0.90008,-0.48153,0.21159,-0.05277,0.10005,-0.04146
star_8974,1.303578,56.46645,80.23210,19.34810,0.02130,-0.01602,0.03167
star_8975,6.472436,2.07914,-0.43012,3.47152,0.03972,0.32140,-0.41011
star_8976,44.354391,3.83687,2.79026,4.68804,0.01849,0.13031,0.06203
star_8977,0.072766,15.08854,10.80561,-4.57183,-0.22057,0.02705,0.06030
star_8978,0.709017,9.60132,-2.11156,6.47853,0.01048,0.00737,-0.01796
star_8979,1.050583,3.95246,0.63218,4.28821,-0.07824,-0.34515,0.41264
star_8980,0.754796,-0.57192,1.09194,1.31317,0.13293,0.38177,-0.00362
star_8981,16.482969,3.04273,-4.20932,-3.67068,0.08566,-0.03474,-0.17551
star_8982,0.012714,-1.54974,3.94394,0.39135,0.06343,-0.29980,-0.37140
star_8983,0.749210,14.93317,-35.73128,-2.74777,0.10280,0.02606,0.04255
star_8984,6.327112,-11.37075,9.24127,7.80717,0.13329,0.06694,0.06877
star_8985,0.653114,1.18029,-5.95843,-11.67311,0.02191,0.04903,-0.41553
star_8986,1.105168,-3.08246,0.56224,8.24302,0.02603,0.39680,-0.13226
star_8987,0.917222,-3.25893,3.84410,5.89015,0.25176,-0.04300,0.31664
star_8988,0.785695,14.73143,-13.24909,-20.45801,0.27485,0.08555,0.20101
star_8989,0.740512,4.96111,8.96242,0.31866,-0.00556,-0.08983,-0.08648
star_8990,0.723015,1.43018,-8.36320,7.63866,0.25800,0.50304,-0.15328
star_8991,791.116141,3.46874,-2.80719,-0.61200,-0.34680,-0.09146,-0.06893
star_8992,0.947696,0.09612,1.33016,1.61230,-0.05295,-0.17503,-0.25988
star_8993,542.518932,0.87589,0.22776,0.23712,0.03197,-0.09030,-0.17968
star_8994,2.350519,-6.00586,3.84972,-7.17973,0.01406,0.01957,-0.34740
star_8995,0.064017,7.45528,15.59464,-0.40314,-0.09895,0.05988,0.10123
star_8996,10.151160,-0.68259,9.70372,-22.58129,0.07395,-0.34999,0.14008
star_8997,0.065334,2.90359,-0.40116,2.51847,-0.53161,-0.00514,0.55518
star_8998,4.582939,5.43946,1.14152,4.16338,0.19400,-0.05233,-0.16522
star_8999,3.904224,-6.10889,-4.26692,10.53423,-0.02275,-0.02816,0.01641
star_9000,5067.866701,1.90988,-5.20972,-5.16952,0.47435,-0.17178,0.18388
star_9001,25.097087,15.61223,14.38416,8.63366,-0.34671,-0.24979,-0.16586
star_9002,2.273483,-11.99409,-2.36190,-0.23824,-0.02708,-0.07308,-0.13880
star_9003,0.707222,-3.18993,4.51621,-3.39470,-0.66092,0.04669,0.28627
star_9004,0.657086,-0.67536,1.76654,-0.19172,0.29428,-0.72772,0.54253
star_9005,2.032046,6.77487,-4.34224,-1.22255,-0.05282,0.47819,-0.04527
star_9006,0.065757,-5.49227,5.42087,1.57360,-0.24460,0.46798,-0.19882
star_9007,45317.726073,-0.86516,7.08866,-1.57545,-0.16131,0.23975,-0.04694
star_9008,4.254968,1.15147,2.10832,1.41235,0.02699,0.24033,0.48143
star_9009,0.777952,1.35375,-6.13673,1.80885,0.24972,-0.26142,-0.13634
star_9010,8.024675,5.65465,2.58408,-6.15370,-0.38118,-0.04228,0.23347
star_9011,0.828081,-4.85249,4.32906,-10.05841,-0.07695,0.02574,0.00078
star_9012,1.170460,-11.86010,8.51351,-11.42904,0.45456,-0.13128,0.01865
star_9013,0.651305,1.21315,-0.00955,-4.29649,-0.18564,0.05270,0.09071
star_9014,0.610366,5.57911,1.59327,-4.14441,-0.00034,0.14156,-0.10657
star_9015,6.793180,2.21676,1.43497,3.58483,-0.25132,0.11642,-0.05331
star_9016,0.675137,3.05589,-4.15339,1.30185,-0.28669,0.01332,0.16290
star_9017,1.313024,2.74158,-20.54868,13.77541,0.16719,0.12883,-0.01256
star_9018,566.952727,3.55995,-9.05830,2.07271,-0.02746,0.00587,-0.28935
star_9019,0.967538,6.68872,-1.96125,-2.41948,-0.03281,-0.26674,0.09110
star_9020,9.133248,6.32463,-27.38772,-3.23472,0.09025,0.04231,-0.01999
star_9021,146.156405,-9.80302,-0.75704,-21.18819,-0.14912,0.01723,0.12446
star_9022,1286.550828,1.52856,5.70491,1.36841,0.00499,0.00131,-0.00943
star_9023,0.779526,0.72307,-1.08619,-0.76781,-0.41070,-0.69605,-0.19418
star_9024,1.241081,-8.26053,-8.43804,-9.45733,-0.08528,-0.00685,0.24733
star_9025,0.752930,-1.32117,0.19711,-1.15269,0.32240,0.12166,-0.25015
star_9026,0.512794,-4.82617,0.93740,-0.48926,0.35830,0.20055,-0.17154
star_9027,0.050212,-3.70297,-2.82836,-6.98427,-0.43995,0.28906,0.29992
star_9028,9.984659,-11.49973,5.69345,-4.83158,0.15806,0.14150,-0.13262
star_9029,105.823881,-2.57542,-2.93001,5.75564,-0.21518,-0.05136,0.06982
star_9030,6.427473,0.80915,5.20861,-4.76714,0.08680,0.00321,-0.05979
star_9031,7.380948,-0.69281,7.29311,2.93021,-0.09886,0.00707,0.02213
star_9032,62.809102,-17.12896,-0.98637,18.51884,0.16507,-0.12485,0.15867
star_9033,17.143380,1.09624,4.61320,0.82614,0.04966,-0.09590,-0.24362
star_9034,2.047323,7.57267,-3.39397,5.77059,-0.01304,0.08048,-0.05941
star_9035,3.228448,1.73695,1.14683,0.46491,0.78671,-0.42278,-0.24782
star_9036,0.032550,-0.00950,2.12560,3.16368,0.24642,0.67552,-0.38866
star_9037,0.752577,1.36411,8.05175,-3.85783,-0.24978,0.04170,0.57607
star_9038,0.079146,2.68126,-6.14931,-5.78614,-0.50317,0.20522,0.06724
star_9039,0.676916,-3.52499,-0.94463,-2.80273,-0.26108,0.71582,-0.02015
star_9040,0.073182,0.63665,-3.56404,-0.11502,0.28760,0.38019,-0.09224
star_9041,6406.764086,-0.70916,-1.66545,2.82771,-0.19037,-0.20130,-0.04110
star_9042,2.082169,-0.00202,5.16615,-4.42044,0.26516,-0.35473,-0.22300
star_9043,0.509687,-1.08377,-0.92473,3.32954,0.50072,-0.59351,-0.35635
star_9044,0.846786,3.41141,1.13185,3.03530,0.03641,0.41634,-0.23476
star_9045,1.629080,-3.95732,-9.80267,-33.04223,0.01443,-0.04984,0.20561
star_9046,0.027053,0.36206,-0.06871,0.43495,0.13468,-0.52382,-0.03345
star_9047,0.740581,4.73990,0.55840,1.22898,0.20006,-0.18437,-0.33282
star_9048,4.068211,5.65529,5.77857,0.50166,0.27804,-0.45448,-0.41702
star_9049,1.156751,2.19849,1.63689,-5.10255,0.22004,0.21248,0.20397
star_9050,0.821742,-2.40595,-2.25605,-0.05178,0.44038,0.61262,0.17944
star_9051,142.664486,-4.18977,1.59282,-2.91742,-0.12836,-0.51870,-0.01366
star_9052,0.064470,-1.93359,-0.12897,1.78977,0.27769,0.07650,-0.37089
star_9053,12.652971,21.64890,-9.80465,0.92589,-0.05437,0.11147,-0.17706
star_9054,1.519915,6.90009,8.24777,8.18281,-0.14358,-0.06103,0.00723
star_9055,24.480814,-2.83059,3.34482,-9.49993,0.05939,0.45845,-0.05785
star_9056,5.444491,23.91088,-24.04438,10.50435,-0.07997,0.13308,-0.33553
star_9057,4617.050373,17.50274,-0.14119,8.52000,-0.36860,-0.14046,-0.18758
star_9058,9.802855,-0.47217,-1.87816,3.50497,-0.09555,-0.12262,0.03346
star_9059,0.516329,2.08341,-4.30139,2.76840,-0.30767,0.01411,0.20333
star_9060,1.064587,-1.35810,1.59089,0.47524,0.00237,0.01397,-0.00548
star_9061,1.668795,-2.79109,-7.32290,3.08340,-0.41578,-0.32444,-0.27840
star_9062,0.709720,-3.28931,-0.81841,-4.63539,-0.06351,-0.02314,-0.21500
star_9063,0.506552,3.09985,-1.27264,-3.11979,-0.16128,0.33876,0.55359
star_9064,4.990026,0.47793,3.71572,-1.42048,-0.62558,-0.09626,-0.34691
star_9065,1.445514,-6.66201,3.28842,-3.58806,0.23700,0.37801,0.10999
star_9066,1.524591,2.57135,-11.56808,-5.35071,0.33412,-0.09827,-0.19508
star_9067,0.888911,-6.16386,-1.93208,-1.05141,-0.21501,-0.06437,-0.08087
star_9068,10249.085688,0.41748,5.42138,9.25721,-0.41404,-0.39212,-0.26541
star_9069,3.368488,1.21979,-2.10974,-1.56794,0.47030,-0.14654,0.17352
star_9070,71.879577,-3.66866,-0.46882,-0.17627,-0.02933,0.24026,-0.14053
star_9071,0.740280,0.33080,0.80864,2.34150,0.45398,0.40511,-0.67555
star_9072,57.203697,14.26725,9.60860,11.12822,-0.06610,-0.17608,-0.09377
star_9073,1.152160,-0.65791,-0.54527,4.17849,-0.06674,0.05771,-0.28693
star_9074,0.062461,-4.52183,-3.27866,2.01169,-0.08141,-0.05017,-0.08914
star_9075,0.032694,1.13459,1.76281,-0.88689,0.04830,0.09500,-0.04384
star_9076,0.028205,-3.24361,0.71131,0.66043,0.37844,-0.42130,-0.33453
star_9077,3.076740,-10.25721,16.96624,-9.52325,0.05349,-0.30348,-0.10134
star_9078,8.923322,-2.01848,-1.44836,0.43967,-0.01692,-0.87149,-0.19737
star_9079,0.891449,-0.29297,-10.91263,-6.89207,0.00662,0.04074,0.00626
star_9080,0.655219,-7.97642,0.12876,-1.53567,-0.29004,0.02247,0.61696
star_9081,1.483849,-6.59929,-8.45355,7.20568,0.05506,0.24422,-0.00109
star_9082,6.308980,8.30518,18.29261,2.35585,0.02878,-0.01663,0.11734
star_9083,0.619223,1.04498,0.07588,-2.59988,0.33220,-0.18576,-0.38056
star_9084,6.012842,1.48768,0.41119,-0.19093,0.23680,0.34222,-0.12070
star_9085,1.142138,-0.38370,-0.81400,1.88651,0.39176,-0.82427,0.20577
star_9086,1.367026,4.75716,1.81451,-1.75781,0.56785,-0.39333,0.29542
star_9087,0.573680,4.35910,-1.02894,-8.95470,0.13778,-0.14491,-0.15206
star_9088,2.134300,-19.22198,19.71471,-24.93076,0.03666,-0.06614,0.02829
star_9089,0.016151,-11.66431,0.20606,1.90305,-0.02164,0.03222,0.12969
star_9090,3.131103,3.87024,10.76090,-7.38323,-0.00492,-0.02349,-0.03231
star_9091,0.781509,-0.91752,0.69790,-0.40379,0.00154,0.11933,0.04436
star_9092,1.474106,6.22658,1.48272,2.91051,-0.03179,-0.00216,-0.10179
star_9093,11.936961,6.45074,2.91394,0.01274,0.04969,-0.17530,0.12793
star_9094,1.326211,-2.92971,0.48317,-2.28613,0.15248,-0.02113,0.05642
star_9095,0.552590,-6.11271,6.54729,-2.15603,-0.21529,-0.05917,-0.35575
star_9096,0.755686,-0.59599,-6.68484,-2.70899,-0.44074,-0.03698,-0.11557
star_9097,0.687826,0.61905,-2.42844,2.60425,0.01959,-0.00077,0.01939
star_9098,0.613285,-2.40094,-3.39973,1.99348,-0.69196,0.02259,-0.09403
star_9099,0.048802,1.98232,-2.97441,1.32310,0.31275,-0.07138,0.22461
star_9100,0.603415,2.04996,2.53842,-4.30641,0.59710,0.28204,0.21277
star_9101,1.155675,-0.70750,1.83600,-4.41827,0.10043,-0.43685,0.05969
star_9102,4.060253,-6.82672,-5.69345,-6.99797,-0.19761,0.47991,-0.03948
star_9103,1.235584,12.06870,1.94576,2.25572,-0.45004,0.06908,0.12831
star_9104,0.079779,-4.20850,10.01770,7.63831,-0.27616,0.28343,-0.16668
star_9105,11.350062,0.46325,-0.68303,-0.41667,-0.09813,0.29328,-0.30946
star_9106,3.620346,3.98498,1.92499,1.23431,0.11593,-0.12777,-0.42344
star_9107,1.565462,3.00020,2.51345,0.24925,0.30514,-0.23712,0.54923
star_9108,0.526872,2.01114,-0.81939,3.49809,0.14212,-0.00355,0.02860
star_9109,0.010342,-4.92557,-9.59223,-0.00569,0.01045,0.05032,0.02129
star_9110,0.621871,0.61101,-2.61322,-1.80618,-0.12808,0.13726,0.21622
star_9111,16.837109,-27.55060,7.32833,-23.08204,-0.17647,0.17534,-0.26111
star_9112,0.837115,0.73960,-7.74558,0.37238,-0.19078,-0.12059,-0.22119
star_9113,0.518550,5.53066,0.29969,-3.46813,0.17976,0.18410,-0.68040
star_9114,0.515458,-4.25954,-8.12229,-9.29972,-0.01232,-0.11567,-0.03995
star_9115,0.016042,-1.04132,4.61613,-1.17107,0.01175,-0.02038,0.11120
star_9116,0.024975,-23.30043,8.44114,-7.07716,0.16133,0.10767,0.01599
star_9117,81.210592,-1.29642,-1.07566,0.40264,-0.05093,-0.03242,-0.03046
star_9118,0.597916,-1.55079,-5.07569,-4.23082,0.10045,0.21239,0.41511
star_9119,0.031955,-7.19602,3.51577,-2.44455,0.14654,-0.33921,-0.57179
star_9120,0.024897,-2.88638,-1.83599,-0.13316,-0.36851,-0.10236,-0.26019
star_9121,0.032123,1.63300,-25.07858,-33.04807,0.02248,-0.09263,0.02801
star_9122,1.382188,3.18204,-2.86116,6.38781,0.02253,0.07155,-0.04198
star_9123,0.035565,11.22385,-25.09956,1.93633,-0.25490,-0.18648,-0.22949
star_9124,3.913694,-4.78255,3.18066,-7.97763,-0.16968,-0.24196,-0.14704
star_9125,33.347072,-1.58377,2.10894,-8.24876,0.04575,-0.01816,-0.04155
star_9126,32.605953,1.44208,2.24922,-10.80585,-0.14638,-0.12292,0.01451
star_9127,2.520311,-7.10343,0.83239,-13.88628,-0.12547,-0.06473,0.17170
star_9128,0.769840,-16.71473,5.59410,12.51200,-0.17530,0.01359,0.10492
star_9129,0.070927,-1.22903,-1.01721,-4.50928,0.52034,0.42304,0.14287
star_9130,6.658954,2.04290,1.54533,-2.80693,0.00504,0.00300,-0.01737
star_9131,0.058966,7.88225,17.52826,-18.48098,0.01267,0.08751,-0.05027
star_9132,0.664566,9.37983,-9.78085,-16.28572,0.05750,0.00944,-0.05527
star_9133,16.377648,21.89397,2.08554,14.28027,0.27348,-0.06448,-0.20852
star_9134,1.093822,11.57122,-2.84956,5.54196,0.05946,-0.05002,0.07049
star_9135,0.041305,-4.36558,-4.85414,4.46336,-0.00436,0.07351,-0.38081
star_9136,0.014186,3.04047,3.73265,-1.59770,0.12404,-0.10590,-0.14786
star_9137,1.061502,2.11692,1.08784,-0.46141,-0.10402,-0.06457,-0.56772
star_9138,7.278349,1.84269,8.07843,-9.97454,0.14098,-0.18745,0.05108
star_9139,0.062868,-7.77718,-9.77813,0.84489,0.01953,0.05663,0.36710
star_9140,0.058464,4.49218,3.39158,0.97933,0.17899,0.29486,-0.29219
star_9141,0.517707,0.85047,-1.31446,2.82181,-0.37953,-0.45516,0.36161
star_9142,35.184305,-18.18832,20.22057,32.54989,0.11046,0.10987,0.09642
star_9143,34.643421,-3.71737,-5.64003,-5.58146,-0.07987,0.10315,0.00815
star_9144,0.794138,0.48078,-1.74043,5.50049,0.03880,-0.13767,0.05869
star_9145,0.570796,0.86978,8.29101,1.15592,0.11709,0.30173,0.13402
star_9146,1.842230,-2.71606,-2.46323,-0.85962,-0.13817,0.62037,-0.16881
star_9147,0.607677,-0.69248,2.45940,-3.26209,0.12666,-0.56820,0.12977
star_9148,1.056458,3.97771,2.85247,-1.82346,0.11251,-0.20542,-0.12697
star_9149,3738.468877,-4.70655,10.99221,8.44713,0.00896,-0.03768,-0.00429
star_9150,87151.860037,-7.07810,-9.07137,15.33116,0.21858,0.21965,0.07150
star_9151,2.857324,12.92707,8.53095,4.78067,0.04156,0.12020,0.00926
star_9152,14.421998,2.94568,11.31945,3.99104,-0.22566,0.09793,0.05688
star_9153,8.236321,5.18234,-10.15552,2.19201,0.02008,-0.12656,0.13088
star_9154,7.388994,-24.70408,29.80548,92.20272,-0.11777,0.12684,0.05054
star_9155,0.605311,-8.11262,-9.61861,0.23528,0.32243,0.15617,-0.06635
star_9156,2.184422,-28.00323,-14.83878,14.13660,-0.00926,-0.00435,-0.00214
star_9157,2128.938115,15.15058,-11.92508,-8.26495,0.10912,0.24089,-0.10665
star_9158,2.656818,-3.89157,-2.12131,1.63918,0.71417,-0.29350,-0.07542
star_9159,0.860682,1.16137,-3.01661,4.85934,0.03188,-0.13240,0.07789
star_9160,8.062139,4.30595,5.26023,9.73712,0.17835,0.32196,-0.42827
star_9161,1.577880,-0.67554,-3.65640,-0.94342,0.47146,-0.31615,0.21175
star_9162,0.906268,3.17756,2.21362,1.30488,-0.48677,-0.30489,0.34039
star_9163,1.682813,2.30557,0.98958,2.12250,0.59565,-0.24506,-0.56948
star_9164,2.764850,4.62399,-5.03505,-1.96831,-0.04665,0.16073,0.01663
star_9165,30.243504,-6.83701,4.73979,-0.44153,-0.09123,0.13730,-0.08575
star_9166,1.490604,1.11437,-1.40143,2.82129,-0.12268,-0.00396,-0.33457
star_9167,220.542477,2.33026,-1.84862,1.96553,-0.27604,0.22893,-0.53460
star_9168,2.112743,0.79516,-2.16157,1.47670,0.15784,-0.30328,-0.53450
star_9169,1.945718,3.93176,-1.79523,0.26457,0.05441,-0.15627,-0.20594
star_9170,419.605745,-5.57615,0.50701,-3.57821,0.03795,0.04908,0.12391
star_9171,23.304358,-8.13751,-2.72358,-2.35867,-0.00486,-0.01357,0.00845
star_9172,863.553705,-11.25705,-0.82899,7.07504,-0.30978,0.02542,-0.48283
star_9173,0.681326,-4.68826,1.09962,7.64992,-0.09294,-0.09507,-0.13794
star_9174,0.047440,-4.07159,29.26034,-14.00673,0.00821,0.00131,-0.01241
star_9175,6.089366,4.88266,-4.61359,-11.62683,0.14754,-0.02566,0.40512
star_9176,0.598257,8.49349,4.54143,4.06249,0.00949,-0.00348,-0.00877
star_9177,0.518658,-0.95750,-0.99521,-1.13352,-0.55314,0.37253,0.10932
star_9178,452.855840,-3.68294,5.93614,3.07421,0.04720,-0.02017,-0.02117
star_9179,4.997479,3.45687,2.37188,-1.48273,0.04316,0.01174,0.01477
star_9180,1.097389,-6.37140,-5.43290,-2.90469,0.10892,0.13970,0.02323
star_9181,3.714551,-1.10296,-14.59690,2.54530,-0.21857,-0.16772,0.32118
star_9182,0.669341,-2.35081,-7.81883,2.20720,0.04831,0.02280,0.08063
star_9183,5.313800,-4.04662,-1.69577,-6.43747,-0.02214,-0.08115,-0.11301
star_9184,1.469795,-12.68428,-13.45914,3.11947,0.27646,-0.03088,0.05389
star_9185,1.429667,2.63119,-6.56893,0.43596,-0.00193,0.00346,-0.02973
star_9186,0.071640,0.03715,0.49733,0.06987,0.50085,0.12612,0.33316
star_9187,57.136045,2.98042,-0.81569,10.02609,0.17174,-0.22599,-0.04138
star_9188,0.013611,-3.16365,-20.37699,-50.58463,0.00745,0.00998,-0.06143
star_9189,0.819065,1.44302,-0.14454,-1.96561,-0.02585,0.02850,0.18815
star_9190,0.747012,-9.95763,3.24376,3.31920,0.43724,0.24481,-0.23124
star_9191,1.640332,1.48497,0.87542,0.41521,0.19525,0.02549,-0.25625
star_9192,0.693467,3.05588,13.16617,-23.87997,0.10565,-0.15157,0.27974
star_9193,1.813317,-15.08405,29.80072,2.14029,-0.01875,0.03940,-0.05588
star_9194,73.775920,8.36381,5.56364,-6.56473,0.18750,0.49716,-0.14467
star_9195,0.730815,-7.94359,-0.96385,5.51261,-0.30017,-0.07753,0.25252
star_9196,5.907250,-1.77069,3.88970,0.72937,0.37808,-0.12617,-0.20901
star_9197,0.924549,-0.97858,2.38686,-0.18499,-0.29766,-0.57063,-0.63356
star_9198,0.552257,-13.66246,21.24805,8.42820,0.18225,-0.05616,0.06638
star_9199,222.130505,5.99437,2.47033,14.63031,-0.16869,-0.02347,-0.06961
star_9200,277.069273,1.74941,3.58098,0.25810,-0.49267,0.21405,-0.12139
star_9201,0.022721,0.64870,5.44724,-3.41846,0.23732,0.21177,0.17371
star_9202,0.020712,-3.10409,0.82777,1.31865,0.23277,0.20835,0.31578
star_9203,147.481545,-1.38463,-5.61708,-3.82720,-0.07089,0.66693,-0.29101
star_9204,0.632510,2.48657,0.83480,1.68604,-0.14475,0.05745,-0.01947
star_9205,155.449955,-0.46700,-1.88863,-2.86300,-0.23605,-0.00201,-0.16156
star_9206,0.748403,5.53829,-7.02590,6.99271,-0.40115,-0.06342,-0.30205
star_9207,0.503266,4.39528,10.77238,-1.30088,-0.23326,-0.40190,-0.08672
star_9208,0.824953,-12.54375,4.03503,3.03924,0.13164,0.43045,0.35027
star_9209,2.188985,-1.17616,-0.70802,0.31963,-0.00691,-0.29623,-0.21712
star_9210,0.030449,-2.52226,7.63334,-0.05452,0.23151,-0.04618,0.22641
star_9211,0.724170,-10.93329,8.18117,23.55397,0.03718,0.14168,-0.17996
star_9212,49.297108,12.64061,-8.15579,-4.77485,0.38848,0.12215,0.25255
star_9213,0.903632,-6.88584,-2.87733,-5.96639,-0.38385,0.11822,-0.03710
star_9214,1.073461,0.82229,-10.93939,-1.71365,-0.14012,0.08039,-0.08401
star_9215,2.998589,-2.23063,1.52055,3.65783,0.40303,-0.05892,0.01563
star_9216,1.586106,-1.98322,-8.18793,-12.44179,0.02776,0.08601,0.07467
star_9217,1.863084,-14.10041,-4.16098,-4.30476,-0.08140,-0.01897,-0.08168
star_9218,0.063247,2.44801,-1.15907,-2.82942,-0.08458,0.15305,0.48438
star_9219,0.656754,2.20187,3.57082,-3.22571,-0.06085,0.00735,-0.03343
star_9220,0.524690,-3.96533,-18.85012,-7.62183,-0.25404,0.35663,-0.19849
star_9221,5.890971,-3.83698,1.34421,1.44688,-0.46068,0.40900,0.54946
star_9222,2.399460,-4.55313,1.06161,-2.18635,0.10031,0.22980,-0.04662
star_9223,1.482253,-5.27055,-5.41093,-2.28751,0.00057,-0.00029,-0.00035
star_9224,0.521351,-67.40218,7.35376,11.74581,-0.02282,-0.15505,-0.14956
star_9225,1.144955,7.18631,0.38209,-1.58404,0.29891,-0.04044,-0.26289
star_9226,0.030292,1.50489,-3.19062,4.82315,0.04092,0.12931,-0.04654
star_9227,1.036003,-6.56813,-0.10596,0.24460,-0.02780,-0.08161,-0.00177
star_9228,0.727691,4.00826,4.44815,5.12639,-0.10211,-0.06333,0.06540
star_9229,0.791187,-10.76129,4.95389,-0.94817,0.37803,0.09703,-0.34972
star_9230,72.537279,-5.88625,8.79832,-21.10170,0.22165,-0.19150,0.02397
star_9231,2.960328,6.43272,-10.23181,10.63159,0.08015,0.35326,-0.07109
star_9232,2.803452,-7.81350,-15.29715,-6.67503,-0.01300,0.00900,-0.04010
star_9233,2.797998,5.58088,1.16180,-1.13874,-0.61802,0.34028,0.22097
star_9234,0.695095,-6.28904,-4.50575,-2.98404,-0.00586,-0.00644,-0.00321
star_9235,44.899518,3.10450,4.33281,-1.86640,-0.17566,-0.04132,0.04218
star_9236,0.600950,0.73913,-1.59496,0.12465,0.35867,0.25007,-0.78956
